region	region_type	S_AFR	singletons_AFR	pi_AFR	tajimasd_AFR	meanrsq_AFR	S_EUR	singletons_EUR	pi_EUR	tajimasd_EUR	meanrsq_EUR	S_EAS	singletons_EAS	pi_EAS	tajimasd_EAS	meanrsq_EAS	S_SAS	singletons_SAS	pi_SAS	tajimasd_SAS	meanrsq_SAS	Fst_AFR_EUR	Fst_AFR_EAS	Fst_AFR_SAS	Fst_EUR_EAS	Fst_EUR_SAS	Fst_EAS_SAS
105	intergenic	0.09417596034696406	0.021891780256092525	0.013472228072898615	-0.5120162100532478	0.04598987842092825	0.09004543577034284	0.030152829409334985	0.0141583359572722	0.5097804639475394	0.06143439393693151	0.03593556381660471	0.009913258983890954	0.006615900048365976	0.27140091446057196	0.12705415428606856	0.11317637339942173	0.039239983477901696	0.013822680194619887	-0.25626053050693604	0.03917548831587924	0.1037733818963302	0.2442366002564467	0.0827058862597835	0.1499027222302043	0.0068140288485458	0.1231138591908211
106	exons	0.006257332811888932	0.0023464998044583495	0.00035534980118277873	-1.7206366556235366	0.034683975420300585	0.00664841611263199	0.003128666405944466	0.0004638837353198962	-1.0775817712370401	0.02407452906103195	0.003128666405944466	0.0	0.0005270577761268278	-0.008777620560988266	0.12528862572090865	0.007039499413375049	0.004301916308173641	0.0005315818058765369	-0.9985354352609074	0.020518902817762044	0.0412887198245168	0.2589750723521724	0.0460902526155183	0.0455276145649855	-0.0013839158148658	0.0265255503626424
106	intergenic	0.09151349237387564	0.028157997653500196	0.007375538687017681	-1.675389032039349	0.06568558906046333	0.0993351583887368	0.04145482987876418	0.008768305457152056	-0.9774955489224513	0.047251633619024784	0.05553382870551427	0.00899491591709034	0.009945683601547286	0.18398970472387613	0.1266525325531144	0.11654282362143137	0.04380132968322253	0.009431913868999752	-1.1473979031228565	0.031751060353985575	0.0365376492557836	0.1374127727053377	0.0592523485192826	0.0595323259132691	0.0414883352904233	0.0143706912100976
107	exons	0.005714285714285714	0.002142857142857143	0.000292317665414112	-1.8058381130530754	0.03504979695750538	0.0035714285714285713	0.002142857142857143	0.0001285025118157196	-1.4511602004833195	0.00031963613929371457	0.0025	0.0014285714285714286	0.00020073525508308116	-1.110539721511955	0.0030480411264410734	0.008928571428571428	0.003928571428571429	0.00019884901672143196	-2.0243420706807123	0.006618593109094941	0.0306324086229054	0.0158351909801823	0.0287921796808498	0.019913703328336	0.0188987850580693	0.0386982168324977
107	intergenic	0.03464285714285714	0.008928571428571428	0.00308659473634093	-1.4780238241956123	0.028959719748275256	0.028214285714285713	0.0125	0.0023255191738387588	-1.0521210310982998	0.02148383535023442	0.0125	0.002142857142857143	0.002296112703721399	0.2467466150531725	0.07192917436241103	0.0325	0.015714285714285715	0.0025598673074042123	-1.144759050255295	0.018306087440152108	0.0326768143281195	0.0479864071069579	0.0406452805351466	0.1251700369801962	0.0307926497766734	0.0808121484101681
108	exons	0.005427170868347339	0.0007002801120448179	0.000728313937480853	-0.606157916296705	0.06305287116647552	0.0070028011204481795	0.003851540616246499	0.00026850345823266526	-1.8439009390576757	0.025434537768644638	0.0022759103641456584	0.0010504201680672268	0.0002418516644859356	-0.9156984150082742	0.049155913275793654	0.007352941176470588	0.003326330532212885	0.0003542555958193205	-1.6685476783863944	0.006243494332738106	0.2635471303900169	0.1308170522519554	0.2098731141196572	0.0759585060626457	0.0528171401628796	0.011240275175311
108	intergenic	0.004726890756302521	0.0014005602240896359	0.0006024983443615871	-0.7065442771640204	0.06720500811778903	0.006127450980392157	0.0031512605042016808	0.00025394726296853527	-1.7549888175851116	0.03548558862222899	0.0017507002801120449	0.0005252100840336134	0.00023886714663568886	-0.44894403628537044	0.09493212949537645	0.004901960784313725	0.0014005602240896359	0.0003476625237842363	-1.1633413865959379	0.025000122926965324	0.1617518997589426	0.1854072128854346	0.1707336490161085	0.1797550649430149	0.0426719333627713	0.0785972052858149
109	exons	0.006819288845591817	0.001948368241597662	0.0003884148963406506	-1.674916353588386	0.05097026868045335	0.00438382854359474	0.0014612761811982464	0.00019108292245616408	-1.2991051058893395	0.02961308711388322	0.0014612761811982464	0.0004870920603994155	0.00015944526893509295	-0.5653991922962094	NA	0.004870920603994155	0.001948368241597662	0.00032776221477014963	-0.9911298118629598	0.02340493042142691	0.376709621483874	0.320992552251456	0.2361672154671131	0.001910052285549	0.0164642347187294	0.0357601345142768
109	intergenic	0.05552849488553337	0.008280565026790063	0.008862912643686603	-0.2000060014456294	0.0842542787389581	0.0535801266439357	0.018996590355577204	0.008212197851422767	0.4139308638674084	0.08055926360002041	0.02679006332196785	0.00438382854359474	0.008205786168576572	2.420095688698438	0.291252194090793	0.05796395518753044	0.017048222113979543	0.008802326812997339	0.3750814029921679	0.06368625916683289	0.143106058133108	0.1249835139285217	0.0630148151509352	0.0270669001186994	-0.0106887916055235	0.0102449219051172
110	exons	0.006351446718419196	0.0007057163020465773	0.00046660573834233777	-1.4992055262911064	0.06836515307117817	0.008468595624558928	0.0024700070571630206	0.0003028299789119345	-1.7625946038474745	0.04961316647116721	0.00529287226534933	0.0017642907551164433	0.000464167130194561	-1.2205878440049205	0.08637117279020061	0.011291460832745237	0.004234297812279464	0.0002599619480454817	-2.086220864640584	0.028774340219346075	0.1128487314726148	0.0574564523351053	0.1195215829586623	0.0273476707108682	-0.0036906341726718	0.0217856055368095
110	intergenic	0.05998588567395907	0.014820042342978124	0.009094198308560536	-0.3505262830995188	0.06860567882673346	0.0716302046577276	0.025052928722653495	0.007167574419125803	-0.718747631041007	0.04447267668052623	0.03493295695130558	0.008821453775582216	0.0066292028605243955	0.37633258572648437	0.14579209385276368	0.06986591390261115	0.027875793930839804	0.007693523835861941	-0.5114527903480086	0.03696448732013897	0.0826745159741092	0.1330189264757235	0.0737102101587071	0.0178649878384147	-9.81887903089906e-05	0.0316514373475807
111	exons	0.009267672178811557	0.0016354715609667454	0.0014336733016253461	-0.27722115839528627	0.04153726927540413	0.009267672178811557	0.003452662184263129	0.0003973793041044641	-1.8016773857533175	0.04881954562918939	0.004361257495911321	0.0009085953116481918	0.0004092392967235938	-1.2195314074273782	0.2336126855993196	0.011630019989096857	0.003452662184263129	0.0005376804121529354	-1.77570092997091	0.03491352914933094	0.5231010865213946	0.3503077683616439	0.4520585922824416	0.0255862752677091	0.0324889982357947	0.0112715377716764
111	intergenic	0.013992367799382155	0.0032709431219334908	0.001647882461393504	-0.9472032406356178	0.04499037136830802	0.011448300926767218	0.005451571869889152	0.00040267814716318383	-1.9914296957028668	0.03686332808801003	0.004542976558240959	0.0005451571869889151	0.0004016001406752698	-1.3149200980947977	0.1952222267886552	0.014900963111030348	0.00672360530619662	0.0004012491453081574	-2.204856283722336	0.025305748299993124	0.3906116968500334	0.2208711235601096	0.3751989201425394	0.0208019404216669	0.0574427897877096	0.0232850864930888
112	exons	0.008874967371443488	0.0015661707126076742	0.0008595482362122929	-1.2412992807722816	0.04409945606259902	0.007308796658835813	0.0036543983294179067	0.00033557179438357726	-1.6187271363887554	0.07277446082825323	0.0026102845210127902	0.0013051422605063951	0.00030361168899182585	-0.7253034449921546	0.019135422209292603	0.006786739754633255	0.0026102845210127902	0.00030933439373980435	-1.6121735841585463	0.020961468797274438	0.1542973550804118	0.0410084189481207	0.1022797423244627	0.1165792910495189	0.024244209404769	0.0742326345813311
112	intergenic	0.012268337248760116	0.0015661707126076742	0.0020528938161873856	-0.05606754861139426	0.06485503601592921	0.012529365700861394	0.0052205690420255805	0.0016369285394100311	-0.057118558125202334	0.07470110613007877	0.006525711302531976	0.0010441138084051162	0.00123423486604856	0.3256727394717825	0.1955113823003987	0.011485251892456277	0.0036543983294179067	0.0015338399943816427	-0.008984704972569318	0.06039452739842455	0.1626028444787073	0.042946879107986	0.0555529210224816	0.2173628702061434	0.031083302466067	0.0384347176973466
113	exons	0.008293838862559242	0.004739336492890996	0.000594472483230392	-1.5651365382313203	0.027068878458519345	0.007898894154818325	0.005924170616113744	0.00026782579698076515	-1.7387314971967691	0.0007664911939640663	0.0019747235387045812	0.0007898894154818325	0.0001388397226023437	-1.1146600088453054	0.0011473083295855102	0.006714060031595577	0.004344391785150079	0.00030069756279336725	-1.5054450747962023	0.0009951232320031577	0.2617672951349391	0.1029973965192121	0.1296756656743407	0.2735354096591402	0.0665049968710961	0.0920974625908745
113	intergenic	0.0007898894154818325	0.0	6.401170184940965e-05	-0.7177506300270582	NA	0.00039494470774091627	0.00039494470774091627	7.867424456990364e-07	-0.8040132747682608	NA	0.00039494470774091627	0.00039494470774091627	3.7975452667395798e-06	-0.9479861703064437	NA	0.0007898894154818325	0.00039494470774091627	4.82941390765193e-06	-1.0646873013442661	NA	0.1315976246148984	-0.0161282794612175	0.1025731586050709	0.0031653381405146	-0.017722284894767	0.0016491406475827
114	exons	0.0039045553145336228	0.0008676789587852494	0.00021984492513138032	-1.5247959163009301	0.07510162620417012	0.0039045553145336228	0.0021691973969631237	8.504186432156374e-05	-1.6140652414759074	0.02599150854277262	0.0013015184381778742	0.0004338394793926247	0.00012798748298135265	-0.6669108190238426	NA	0.005639913232104121	0.0026030368763557484	7.729150269805372e-05	-1.9116640774840852	0.02568230877193701	0.055387704159855	0.1119494255445691	0.058152621382048	0.0617376259447834	0.0017271718333668	0.0538522815983316
114	intergenic	0.003036876355748373	0.0008676789587852494	0.0003024397047542494	-0.8853310417053212	0.06551535983202329	0.004772234273318872	0.0013015184381778742	0.0004576275580790189	-0.5744269532115404	0.03409977391170032	0.0017353579175704988	0.0004338394793926247	0.00028483311044850236	-0.05232636533951019	NA	0.005639913232104121	0.0017353579175704988	0.000481428488267608	-0.7730218203663599	0.02672524486827741	0.1532077955945829	0.5211867707372184	0.2602600978131686	0.2018551626020592	-0.0035217661059161	0.0835488851321661
115	exons	0.0058702670971529205	0.0017610801291458762	0.00034009202651248964	-1.7691979361618806	0.05941786146944271	0.005283240387437629	0.002054593484003522	0.00045174752102303267	-0.8212491392135028	0.060758174961819386	0.0026416201937188143	0.001174053419430584	0.00011734807902544403	-1.6683118987674013	0.16684905374629888	0.005283240387437629	0.0026416201937188143	0.0003720392803418183	-1.0855168125644346	0.04809216530411882	0.0873353770807074	-0.0194581465089379	0.0936583141297194	0.0662897101974607	-0.0033704028670335	0.0706107057057532
115	intergenic	0.007924860581156443	0.002348106838861168	0.000770497012185146	-1.2022098585472296	0.07705136279912778	0.005576753742295274	0.001174053419430584	0.0006849488265301609	-0.1851951277102298	0.03405856847765052	0.002348106838861168	0.000293513354857646	0.0005666302038221743	0.9362119925861321	0.16031236552906972	0.0067508071617258586	0.0026416201937188143	0.0007200674452162265	-0.4885478088496556	0.01990256443568387	0.0835810707546685	0.1033115766877506	0.0394186870966209	0.160999525928485	0.0645003244544755	0.0363541359507124
116	exons	0.004901960784313725	0.00089126559714795	0.0006116111941460077	-0.6413352950854672	0.02437312387074071	0.0066844919786096255	0.00267379679144385	0.00048449664889190945	-1.0043995192516544	0.01052334552284237	0.004456327985739751	0.001336898395721925	0.00041710799383433644	-1.0371883996600924	0.033744257642084136	0.0106951871657754	0.0071301247771836	0.0005111224528260235	-1.5515515448956703	0.007751820204545743	0.1725268500884512	-0.0040125082922616	0.1127518441179016	0.1863877712300642	-0.0155382082817636	0.1053424433503137
116	intergenic	0.05169340463458111	0.016042780748663103	0.004901869386518809	-1.383964289493737	0.050853221241422504	0.049910873440285206	0.0213903743315508	0.004618218655068735	-0.8610957996263896	0.0250488164294715	0.03074866310160428	0.008467023172905526	0.003716980779001239	-0.8641946393760968	0.06739666960512494	0.05837789661319073	0.023618538324420676	0.004966499015017313	-1.0325810067363104	0.01929326058612111	0.0804573969200669	0.0030617374718771	0.0706139625636875	0.2342874369226731	0.0065754179320093	0.1508153251082496
117	exons	0.007990165949600492	0.003073140749846343	0.000849726647573265	-1.0475723668984862	0.03096222675626784	0.007990165949600492	0.0036877688998156115	0.0008428715914078094	-0.5122747958015094	0.03100946676137164	0.0021511985248924403	0.00030731407498463427	0.0003455998585738571	-0.1060369199860808	0.09443294953479342	0.007990165949600492	0.003380454824830977	0.0007689499851635293	-0.6886195727142888	0.02389526808860037	0.1154935923008782	0.0099151768165845	0.1340037220032512	0.1049183364434657	-0.0046613826766402	0.0920338824751865
117	intergenic	0.017209588199139522	0.005838967424708051	0.0015082860717596878	-1.4588115729800017	0.03471459418938065	0.021819299323909035	0.011063306699446834	0.0007253111678757355	-2.04919449817302	0.018472408844420956	0.006146281499692686	0.0021511985248924403	0.0004646398098604079	-1.4742669676285995	0.0759227889451776	0.018746158574062692	0.007682851874615857	0.0007730320424606104	-1.8694945844875923	0.010043878854590526	0.1162424184358791	0.0309218418534492	0.1270614903277097	0.0652442594882799	-0.0149811868408451	0.0515093523027576
118	exons	0.0024929884699283265	0.001869741352446245	0.00018096951373127357	-1.2679696097938913	0.0015434674852361086	0.0040511062636335304	0.0021813649111872857	0.00011757630286088049	-1.663160874531958	0.0008536600018242718	0.0009348706762231225	0.0	4.8622423532662395e-05	-1.1032941339219453	NA	0.004985976939856653	0.003427859146151449	7.645834130202441e-05	-1.976942188885348	0.0009288212820348866	0.4181835622662626	0.3197714208491796	0.4845332200905869	0.020354931520737	0.0014776108139062	0.0227403415376208
118	intergenic	0.006855718292302898	0.0015581177937052041	0.0011081546578949981	-0.14221922767087836	0.06172810958104243	0.007790588968526021	0.00373948270489249	0.0010298092053373721	-0.02454365643644182	0.049707696679726195	0.004985976939856653	0.0012464942349641633	0.0009872277187707975	0.4378571349842278	0.0921124386290326	0.008413836086008103	0.003427859146151449	0.0009605224663628156	-0.3640032038121936	0.031334281257635536	0.1501277378148537	0.1457410940690313	0.1918719531016441	0.0472994969184911	0.0012381505529603	0.0141626309680449
119	exons	0.004949053857350801	0.0011644832605531296	0.0010120788344360262	0.5188503868760529	0.10667975542125002	0.01222707423580786	0.004657933042212519	0.000896262134801601	-1.1732573679314757	0.02318868666956875	0.0023289665211062593	0.0002911208151382824	0.0006670707306743001	1.5213418486903785	0.40539638836279346	0.006404657933042212	0.001455604075691412	0.0008487402687308855	-0.026402474138319185	0.0632062609934989	0.2200827220712341	0.1692645074412515	0.1961780733857557	0.0105062609193195	-0.0188310511230477	0.002804081432668
119	intergenic	0.0040756914119359534	0.0008733624454148472	0.0005187870548187973	-0.6380125850784133	0.041314975783402284	0.003784570596797671	0.0008733624454148472	0.0004372854285199054	-0.2863468250338411	0.06769449415648945	0.0020378457059679767	0.0008733624454148472	0.00028929522474234834	-0.33970202253755777	0.059205809962629974	0.004949053857350801	0.0023289665211062593	0.0004162669417121077	-0.841929291186648	0.027102349355081014	0.1964151433254055	0.148679060169718	0.1707699716338799	0.0263920459989405	-0.0126294509356209	0.0174028257081072
120	exons	0.001685630004214075	0.00042140750105351877	0.00019669140553197874	-0.5627376830335925	NA	0.0037926675094816687	0.0012642225031605564	0.00023252210451849768	-1.0431824667773686	0.0013496699244314194	0.001685630004214075	0.0008428150021070375	0.0002833656161859317	-0.01078323263965143	NA	0.0050568900126422255	0.0029498525073746312	0.00027048061355566013	-1.254619893476991	0.001143923985049041	0.3735263458533394	0.0805516287127936	0.2480186592447084	0.210265150179168	0.02240794737943	0.1021332355561746
120	intergenic	0.007585335018963337	0.001685630004214075	0.0009053033625155272	-0.7907399674306947	0.07775855317538634	0.006321112515802781	0.0037926675094816687	0.0004354330477255641	-1.0635401148192511	0.10892004290065908	0.0029498525073746312	0.0012642225031605564	0.0006132802400597707	0.4845543225295447	0.08003485110528084	0.008006742520016857	0.004635482511588706	0.0004580474513756771	-1.3250819906503322	0.00761987886789147	0.3106860638121773	-0.0117374077276159	0.2268669180161611	0.3241812332560153	0.0335029451079372	0.2246422131809035
121	exons	0.008124419684308264	0.0016248839368616526	0.0012198085278978343	-0.3449484170023772	0.0521110166805049	0.007428040854224698	0.003481894150417827	0.0005315623781973947	-1.167110724560182	0.05564444243005309	0.004642525533890436	0.001392757660167131	0.0007112371545579732	-0.25117935422863424	0.12396895082412732	0.007195914577530177	0.0030176415970287838	0.0008410915885659809	-0.3204722398558264	0.05321394256197968	0.2148294206096255	0.1633621958118663	0.0810758063532915	0.1272926331843177	0.0695390714630874	0.0659428800973106
121	intergenic	0.00255338904363974	0.001392757660167131	0.00020920286958209553	-1.2412647981980165	0.24399196430364883	0.002785515320334262	0.001160631383472609	0.0003644108606090123	-0.0423657556128121	0.04821359884602657	0.0018570102135561746	0.0006963788300835655	0.00010994944460488848	-1.425923118367333	0.11404338173639449	0.003481894150417827	0.0020891364902506965	0.00041808364353323216	-0.22888415582114666	0.03389528166837675	0.1290603638624264	0.0105062700058568	0.1095329937042785	0.2408159109880753	0.0078297576122446	0.1877428809670395
122	exons	0.004036326942482341	0.0006727211570803902	0.0005629465028011336	-0.4439594700548158	0.05911364077523373	0.006390850992263707	0.004372687521022536	0.0005544165014547993	-0.8085367601442499	0.012207913899760989	0.0026908846283215607	0.0006727211570803902	0.0005521482016458544	0.46767127501314776	0.1147498561508954	0.007736293306424487	0.004036326942482341	0.000572312082454659	-1.0725334311275216	0.01309043480591586	0.0107967867952275	0.0060462026661518	0.0166531955915559	0.0436445210369608	-0.0099371082559712	0.0585285977090668
122	intergenic	0.03296333669693912	0.010763538513286243	0.0027108389527522136	-1.6031875022827506	0.025881204570831862	0.03464513958964009	0.017490750084090144	0.0022519049001559527	-1.4330804011605462	0.013792457502599869	0.013790783720148	0.003699966363942146	0.0021636259845359135	-0.21095938320280055	0.07794142624563202	0.04339051463168517	0.022199798183652877	0.002426098174433588	-1.6468736373936028	0.010970203200778473	0.0321656014211347	0.0512824739950808	0.0575203217586677	0.0761879238824519	0.0052190342603615	0.1288750366654255
123	exons	0.002749770852428964	0.0012221203788573174	0.00022668412400740122	-1.1760485117386332	0.05350134201491183	0.005499541704857928	0.0030553009471432934	0.00031560548943184363	-1.3020028985093166	0.014061523922811526	0.0021387106630003055	0.0006110601894286587	0.0003134777374605215	-0.2820530178257094	0.09387053947173421	0.006721662083715246	0.0036663611365719525	0.000242448358874635	-1.7363083066935674	0.00933840008604895	0.0198678134520512	-0.0296932307249531	0.0238949563189158	0.0260384385989273	0.0199616980101821	0.0261763890302962
123	intergenic	0.03513596089214788	0.016498625114573784	0.002017097058669315	-2.067046926172249	0.05004010999511854	0.040024442407577146	0.019859456156431407	0.0017170422870784873	-1.9167670071234282	0.014154356368755599	0.016804155209288116	0.005499541704857928	0.0013289310204784638	-1.5889191696593972	0.07594759955382435	0.050106935533150015	0.026275588145432325	0.001231473921724217	-2.328988071725673	0.010241512780910136	0.0415748541197645	0.0119196964736649	0.0619688953638079	0.0285273943919345	0.069722651683312	0.0203376874940264
124	exons	0.006160164271047228	0.0014667057788207685	0.0006421829455215252	-1.0496084682730067	0.05459639065513036	0.009093575828688765	0.004106776180698152	0.0006840663365285202	-1.0932991087761814	0.0179938701581418	0.0038134350249339984	0.0014667057788207685	0.00044660673175984304	-0.7577001209302868	0.07209332320257861	0.00880023467292461	0.0035200938691698444	0.0006115549065279204	-1.20181477580399	0.012688242586966925	0.1935795247495597	0.3092835754297499	0.1737371551086224	0.0697602194064716	0.0369405184723847	0.1180750568342883
124	intergenic	0.013787034320915225	0.0038134350249339984	0.0012794776238214253	-1.3498782135112632	0.03984345548059827	0.01760046934584922	0.00792021120563215	0.0013041745763889875	-1.1985674402798627	0.029070360061774627	0.006160164271047228	0.0014667057788207685	0.000486435614995565	-1.4320570061734381	0.17768481000573616	0.020827222059254913	0.007333528894103843	0.0009483772069140738	-1.8039206300296053	0.01939468004580946	0.1335337642760193	0.2324367775504301	0.1697615406353111	0.0602321811008333	0.0473601830723446	0.0570903214533018
125	exons	0.008287292817679558	0.0013812154696132596	0.001095642933150295	-0.5922042378121259	0.0794626669444279	0.008287292817679558	0.0023020257826887663	0.0010090717187581598	-0.20136546307614195	0.0695175644276706	0.0032228360957642726	0.0	0.001176034910721435	2.4471089289789405	0.4832522753301201	0.006906077348066298	0.0023020257826887663	0.000558270632760568	-0.8733473532730806	0.09980291987326119	0.0489273858571153	0.0604668086680824	0.0904613300084297	0.0641040950716257	0.0210690187212729	0.2627197543359348
125	intergenic	0.02992633517495396	0.0055248618784530384	0.0035935114671407685	-0.8969780407183776	0.0788885621804073	0.02578268876611418	0.006445672191528545	0.004154272634394442	0.5529900085593913	0.12798017148613086	0.01151012891344383	0.0009208103130755065	0.004759551653318169	3.9799446286482603	0.6077970018416226	0.023480662983425413	0.007366482504604052	0.002379966995513091	-0.6475710024678458	0.1507869520077485	0.0692907692870088	0.1144065002434975	0.0651243190544154	0.0649276723685199	0.0231698198265964	0.246500300869885
126	exons	0.009689140088817117	0.0012111425111021397	0.0018854277690392278	0.38779338342994846	0.09216442887393714	0.012918853451756156	0.004037141703673799	0.0007276390144474889	-1.4540580699516945	0.056101185061720134	0.008881711748082357	0.002825999192571659	0.0005834239852424543	-1.65449183437172	0.10759229960290659	0.016552280985062576	0.006459426725878078	0.0005494559720164793	-1.9545313508452646	0.0316163986152884	0.2042275495262965	0.0331904526579968	0.2490014926170214	0.014454278827898	0.0288428526006278	0.0005399632137936
126	intergenic	0.04521598708114655	0.006459426725878078	0.007379422243891097	-0.13429044585770392	0.06887043023478674	0.05369398465886153	0.015341138473960436	0.0038611789457315203	-1.3040909056751286	0.0422628653449776	0.028259991925716592	0.008074283407347598	0.0030055777365812306	-1.1253347762188024	0.1422732648740568	0.05894226887363747	0.020185708518368994	0.0032950423980494443	-1.6553308830421127	0.037615114628990684	0.2387490019531566	0.1223089916998643	0.3368208118420779	0.0436101320123354	0.0419417335033571	0.0005612528275446
127	exons	0.006237006237006237	0.002079002079002079	0.0008373785023531216	-0.542453020424374	0.037651617434804656	0.006652806652806653	0.004158004158004158	0.00017999112468691778	-1.7765849814096073	0.017242450967635777	0.004158004158004158	0.002079002079002079	0.000584473076111872	-0.39230725924137744	0.06331068186821208	0.00997920997920998	0.00498960498960499	0.0003586618339429938	-1.7647818359562402	0.017036571438628762	0.4797676331675653	0.2436782592963182	0.280815646552979	0.1492812435228218	0.0014053362268713	0.0379058581633043
127	intergenic	0.057380457380457384	0.02702702702702703	0.004055796949197971	-1.835945008135009	0.039036081088098785	0.04282744282744283	0.021621621621621623	0.0023032202974448	-1.667678925980698	0.021362398835237165	0.015384615384615385	0.004158004158004158	0.002420248908543224	-0.20160040412914967	0.09740157228686333	0.060291060291060294	0.018295218295218296	0.002518784302258185	-1.9541930084341992	0.03987518969493278	0.1253350551387471	0.0578964732725462	0.1075056291559324	0.0808762569941324	0.0989244480886631	0.0326204753281321
128	exons	0.0017003589646703192	0.0011335726431135461	0.0001157809929283794	-1.3674908410797852	0.03180965924336347	0.003211789155488381	0.001889287738522577	6.741018395035173e-05	-1.90201420752764	0.011563224866901886	0.0011335726431135461	0.0003778575477045154	4.251072930789374e-05	-1.5723601554637014	0.0003489709441375992	0.0035896467031928964	0.002645002833931608	8.138300517730518e-05	-1.9209509629497654	0.0060649928569848875	0.0790151269143594	0.1347478131778619	0.024504278223007	0.0544322408186474	0.0411984638673614	0.1052982054353512
128	intergenic	0.0030228603816361234	0.0009446438692612885	0.00019506074913034203	-1.6035936978918326	0.01391950815110668	0.0049121481201587006	0.003211789155488381	6.971032214873334e-05	-2.1796223094776557	0.003213181782805268	0.0005667863215567731	0.0003778575477045154	1.4269703933657145e-05	-1.3560522504722166	NA	0.004723219346306443	0.0030228603816361234	9.393665513018864e-05	-2.0675115508190793	0.0006750805722957865	0.0931193035518684	0.0678028906561977	0.0476557175372015	0.0509066965814967	0.0369752340359766	0.0955317006674157
129	exons	0.002208317997791682	0.000368052999631947	0.00016924059379066301	-1.1197965557472673	0.012501124018864584	0.004048582995951417	0.002208317997791682	7.302713139909037e-05	-1.7624384849586647	0.0013389590106567342	0.002208317997791682	0.001104158998895841	0.00014983354184199108	-1.209859740663359	0.011538221567874263	0.005152741994847258	0.002944423997055576	0.0001150228698993988	-1.805989288372632	0.012254556700727238	0.0686358729821744	0.0579682179554397	0.0696776915896141	0.0300134515006284	-0.0141064691016806	0.0169441529436818
129	intergenic	0.04674273095325727	0.01472211998527788	0.004083721932797785	-1.5251502947645539	0.036076846637634774	0.05668016194331984	0.022819285977180713	0.0019284716678172737	-2.1178619165949777	0.022193658980419986	0.02208317997791682	0.00736105999263894	0.002277114229235335	-1.171988752569195	0.10549969783602037	0.06404122193595878	0.03312476996687523	0.002237193509891457	-2.11272323940347	0.01723744107545502	0.074607791203296	0.0274815035103667	0.0755492927975982	0.0357275780453165	0.0005195846470893	0.0083524148014179
130	exons	0.006971340046475601	0.002581977794990963	0.00046289726504568026	-1.707526007084615	0.03459898593735513	0.010586108959462949	0.004389362251484637	0.0006207200644838784	-1.4549562252048989	0.019142153504932858	0.0038729666924864447	0.000774593338497289	0.0007072373960192638	0.2018976639366501	0.16392636425772578	0.009811515620965659	0.004131164471985541	0.000714521590575951	-1.1757248790277375	0.027211243892168016	0.0570458599298956	0.1568129531662075	0.0935998175660379	0.0381940507063035	0.0024741613013373	0.009163931303646
130	intergenic	0.0077459333849728895	0.0028401755744900596	0.0005140919947448551	-1.7301844111694662	0.020178772789390214	0.008004131164471986	0.002581977794990963	0.0004109059723515635	-1.5411760936033239	0.012267849305781122	0.0038729666924864447	0.0012909888974954814	0.0004268155137046795	-0.8832644510159376	0.030804411408382092	0.009295120061967466	0.0049057578104828295	0.0004219846678132998	-1.6914955612158054	0.007917961564303728	0.053165789231016	0.0701355466199424	0.0792503163525036	0.0338571350382653	0.0058501017069803	0.0094518780044064
131	exons	0.006369426751592357	0.0	0.0017052867128847602	1.4112016037231627	0.14039341597860466	0.010779029887310143	0.0034296913277804997	0.0016916092833290112	0.41547618686667814	0.050202315273056804	0.007349338559529643	0.002939735423811857	0.0014933322481838764	0.5103991214487255	0.10145058823867549	0.009799118079372856	0.0039196472317491425	0.0016434479226801577	0.5872555528910769	0.05569215251489019	0.0601943038780053	-0.0322921099981263	0.0077912643958171	0.1669966339818948	0.0266965415755504	0.0247460390069152
131	intergenic	0.020578147966683	0.004899559039686428	0.0024946224306048414	-0.848214282091186	0.045856631957802936	0.020088192062714356	0.009309162175404213	0.0006842145365671902	-1.9323080164834758	0.055653204676751104	0.011268985791278784	0.0014698677119059284	0.001634961549112754	-0.3871879270690231	0.16197144209441064	0.024987751102400785	0.013228809407153356	0.0012708058519407804	-1.649205869569244	0.02895220560757875	0.197120740364327	0.1277112499486626	0.0769272450687318	0.2156353208137366	0.1060722481917045	0.0208112012102716
132	exons	0.00411240575736806	0.0013708019191226869	0.00030203375447145075	-1.4995134018133331	0.020847109524858222	0.005940141649531642	0.0027416038382453737	0.0003191743324912409	-1.45750255058099	0.012257202438619524	0.0038839387708476127	0.0015992689056431345	0.00037272338506060226	-1.1222293050616532	0.06164703912385859	0.009138679460817912	0.005026273703449852	0.0003727893092770295	-1.8021346202189665	0.009119753877946283	0.033308076223778	0.1180428186116323	0.0425110291412745	0.1167589459580174	-0.0083123415927588	0.1390299677273679
132	intergenic	0.05094813799405986	0.009138679460817912	0.008026942680745613	-0.24207091187247481	0.043743809421418284	0.05277587388622344	0.01759195796207448	0.005924975433920603	-0.45829444291741017	0.03609840805281066	0.03198537811286269	0.008453278501256569	0.005317949040570251	-0.05312612306110471	0.1170512408726541	0.06374228923920494	0.02467443454420836	0.006269024446656176	-0.7698360666565525	0.027323403875083942	0.1236031531043707	0.1400405288578821	0.1011485498856577	0.2003630028310142	-0.008498858762398	0.200475946227944
