region	S_AFR	singletons_AFR	pi_AFR	tajimasd_AFR	meanrsq_AFR	S_EUR	singletons_EUR	pi_EUR	tajimasd_EUR	meanrsq_EUR	S_EAS	singletons_EAS	pi_EAS	tajimasd_EAS	meanrsq_EAS	S_SAS	singletons_SAS	pi_SAS	tajimasd_SAS	meanrsq_SAS	Fst_AFR_EUR	Fst_AFR_EAS	Fst_AFR_SAS	Fst_EUR_EAS	Fst_EUR_SAS	Fst_EAS_SAS
34	0.010671510472838736	0.0018731906681046717	0.001687835893317507	-0.23649759668348533	0.06750926067813744	0.012658227848101266	0.004938411761366861	0.0007135776502570451	-1.4461702516574775	0.05755069684093276	0.00613044218652438	0.001135267071578589	0.001222877437119609	0.6809970943330189	0.18051243080123677	0.010785037179996595	0.0038031446897882726	0.0006847390147667977	-1.3212370224597023	0.06562479303066769	0.2654369404213715	0.1499853937587239	0.2871492641189848	0.1557113942088818	0.0	0.174017235758274
35	0.005267950052029137	0.0017559833506763788	0.00036240388962278713	-1.5985437667253046	0.036653431910853365	0.0053329864724245574	0.0027965660770031217	8.093947632540896e-05	-2.0539480369439653	0.022840184680578166	0.0018860561914672217	0.0011056191467221643	6.557114012832692e-05	-1.6833888556247487	0.03044582238508083	0.005593132154006243	0.0028616024973985433	0.0002305202977013667	-1.6018807215970288	0.018077026057190946	0.1606522719494527	0.0451737211591412	0.0476943473851073	0.0131235615044661	0.0480732307789154	0.0471656464418687
36	0.010692920062179095	0.001978425738376749	0.002095016552540777	0.2512786512640703	0.09941706548620415	0.011446606057751189	0.004003956851476753	0.0018722099506787357	0.3563504817139004	0.10136187997427518	0.007442649206274436	0.0010834236186348862	0.0021371569348905524	1.6770620601314667	0.2122270181016817	0.015968722031183758	0.004663432097602336	0.0019484591189543909	-0.37325675002238795	0.07592396337033967	0.104797288481659	0.0081420501612171	0.08738408756112	0.0490045663965937	0.0052915867807715	0.0343888979079354
37	0.006896551724137931	0.0016265452179570592	0.0007077235602710441	-1.0284112224551918	0.054163090129769206	0.007286922576447625	0.0035783994795055302	0.0007367933965059128	-0.4699671426486535	0.021197276273429592	0.0038386467143786598	0.0013012361743656475	0.0006402428925837034	0.05277077937417154	0.05795422624065218	0.008913467794404684	0.0038386467143786598	0.0007214289949477907	-0.9046361382424255	0.012023806577161067	0.0948627283746905	0.0403816375569902	0.089242202887279	0.0584200629037378	0.0	0.0439150361551011
38	0.0061854394754747325	0.001175233500340199	0.0007396425659610774	-0.7006678105407423	0.050758650847835485	0.008659615265664625	0.0033401373167563555	0.0007815829411711309	-0.7421395660654619	0.031051170839813663	0.004329807632832312	0.0012370878950949465	0.0006798150813334725	0.0047969372176256036	0.10729871637312856	0.010391538318797551	0.00439166202758706	0.000733347961122882	-1.1505936904043432	0.020539288141165034	0.0728291614983366	0.0568254479726489	0.0776772660056806	0.0722333315347414	0.0072425642215796	0.0659239172255936
39	0.008687474810801128	0.0021942591016971924	0.0009237018297969513	-1.1435107321177895	0.05971077805403129	0.008732255608794948	0.003224217455555058	0.0008693456422440074	-0.741099175087192	0.02720715158314029	0.004254175809412924	0.0012986431418207873	0.0008618348302117985	0.2630288655724058	0.09635023258427396	0.009403967578702252	0.0036720254354932606	0.0009250484993594541	-0.8728788022773962	0.023330029499141855	0.0560783644022767	0.0212279794196882	0.1254307018601141	0.0301321324300616	0.0403280032501896	0.0671982564595193
40	0.01047096268278057	0.002859910512477513	0.0011912142957579113	-1.1240172255212857	0.1025408973845254	0.010978366160800775	0.0063656072697080126	0.0005143747531950318	-1.6555675053942427	0.06985780180399755	0.0027676553346556577	0.0009225517782185525	0.00044266458117169205	-0.3012144044337438	0.09838204889872208	0.009087135015452743	0.003828589879606993	0.00048412490559048807	-1.5355205871896898	0.025123348469436996	0.1215800181767995	0.0579554652986823	0.1864216821389299	0.0118261609170737	0.0476456344512185	0.0357638022239478
41	0.010694921156046361	0.0024374471471919614	0.0012734983975733723	-0.9161215491434384	0.03702533914482282	0.01044620205939412	0.004427199920409889	0.001065176162088155	-0.6690528703619236	0.033114617685591846	0.0046261751977316815	0.0011441078446003084	0.0011268818982463277	1.0154332265092552	0.14635408224207708	0.01183902900064667	0.004228224643088097	0.0010121606804602053	-0.970352253302055	0.026153494896230742	0.0608070430290176	0.0132722078076805	0.0752957159553574	0.0474650671615023	0.0033445630178931	0.0600355929754473
42	0.009928544565626175	0.00188040616773223	0.00120834246636283	-0.913021880603133	0.07223459239519794	0.009665287702143662	0.003685596088755171	0.0007241775764241872	-1.158641162445351	0.05707370940765236	0.004964272282813088	0.001053027453930049	0.0008059018339934681	-0.2188298062780857	0.18945422792134461	0.010831139526137646	0.003798420458819105	0.0009189738940153455	-1.0205559615215354	0.05075046106311069	0.0719139477052822	0.0282662836938831	0.0290432284055868	0.0541173468623516	0.0	0.0189522095183152
43	0.017800632911392406	0.0034941983122362867	0.0019682274348791105	-0.9894794994692107	0.0728137392084199	0.013844936708860759	0.006592827004219409	0.0006264070797592607	-1.7659297348656215	0.06455289486294123	0.004944620253164557	0.0008570675105485233	0.0008485569818209476	-0.04939522296533767	0.10414565282832455	0.009427742616033755	0.003428270042194093	0.0008138209069264564	-0.9577926602624867	0.026792357865123455	0.2298592711444604	0.0354123079247524	0.1764722540192026	0.2160514230304736	0.0408457603535717	0.0726528868956801
44	0.010188866799204771	0.002360834990059642	0.0014408721490469596	-0.5477700620449255	0.068838866563106	0.00981610337972167	0.0035412524850894633	0.001196854426147551	-0.21155035133969433	0.060642326261809	0.00540506958250497	0.001242544731610338	0.0010980082899112202	0.42456850192252493	0.121719855847707	0.010561630218687872	0.0035412524850894633	0.0011763517789554266	-0.49452145776298434	0.03751948842342401	0.0274244691384123	0.0100866618629379	0.0404184861659817	0.0435621522601642	0.0117714522628743	0.0098312181669138
45	0.00965927886205756	0.0019186238835593782	0.0013086665768054309	-0.5395037996006072	0.06438775076947746	0.009328481640754218	0.0038372477671187563	0.0009315329273686653	-0.6822989079637596	0.05759965069086761	0.004300363876943433	0.0014555077737347006	0.0009524187964119508	0.6537891600611887	0.19125298046586006	0.00992391663910023	0.004631161098246774	0.0010355493690897403	-0.4805673515772656	0.05469604120204722	0.1415533635117712	0.1907529124895132	0.1074214822422227	0.0769302914428391	0.0050599268573251	0.0610312425917897
46	0.010635426226853102	0.0018895427306591804	0.001853429642615323	0.10838286866143725	0.07403628084482841	0.010797387032338174	0.003779085461318361	0.0014737444926474137	0.030519426724651154	0.07567611235628256	0.005830588997462614	0.0011877125735571992	0.001322772698371543	0.8647868765905073	0.2445836194917983	0.01117529557847001	0.00372509852615667	0.0015156090218267687	0.013253473692064704	0.06979605832726396	0.1244401642019794	0.0324649773476861	0.1110089887684976	0.1370140480956759	0.0226075746364872	0.1216066986480419
47	0.009465478841870824	0.0033407572383073497	0.0009862853604727826	-1.0710440259262135	0.035317335813679476	0.0077951002227171495	0.0037456975096173315	0.0008927753924568993	-0.26306590643079225	0.05233534326169988	0.003796315043531079	0.001467908483498684	0.0006108408687812201	-0.07103781989525702	0.19729501354884152	0.00820004049402713	0.0035938449078760882	0.0008965599955969545	-0.44241065316482514	0.03645342658860524	0.1215502203019254	0.1200765884926589	0.1268696863278955	0.1319753223396952	0.0733124553101947	0.0993094041678561
48	0.009625762039494794	0.0022460111425487853	0.001479006019593913	-0.32057633151597276	0.05730912100204575	0.009509086135985766	0.0038794737916751742	0.0013128125266522602	0.09510237417851569	0.04815964579534444	0.005279584633783508	0.0008459003004404515	0.0013120863304564446	1.125304427562499	0.13425012332524766	0.009100720473704168	0.003383601201761806	0.0012014962434411824	-0.1289941875951426	0.043427763731221876	0.0625130972059197	0.02202158236034	0.0899159713023543	0.022794510091534	0.0	0.0248704616764195
49	0.008097662720078523	0.0016563401018342434	0.0008327231059977365	-1.0869282673699021	0.04402153860426041	0.008343046438868781	0.003680755781853874	0.0009916776062416214	-0.13523426588782858	0.038479662070146685	0.004171523219434391	0.001288264523648856	0.0009592653452192615	0.7540367641911735	0.11773394778779354	0.009324581314029814	0.003435372063063616	0.0010076389933515336	-0.5937685875561741	0.028653020713199195	0.0634841223882764	0.080877766349013	0.1325586272253903	0.0505096208152617	0.0187917876055798	0.0494388797083513
50	0.010646008879224426	0.0019026909486273443	0.001725426453234026	-0.08793537191556633	0.14943265464756247	0.011687958684425116	0.0038959862281417053	0.0012620161950092285	-0.502189583319148	0.14907424518958995	0.004711425206124852	0.0008154389779831476	0.0009978471118076626	0.6197742338323353	0.22364996094119668	0.012503397662408263	0.0038959862281417053	0.0012593029674116824	-0.6380820331864884	0.13248244945857057	0.3171286535640806	0.4306829100518727	0.3143870342211796	0.0159388626214253	0.0183635070732198	0.0115869752178993
51	0.010128251228574853	0.0017979144192736426	0.0018941786948766877	0.3915542576320798	0.12347833834331555	0.011686443725278677	0.004674577490111471	0.001084894696096832	-0.6275956251516743	0.10076347981515964	0.005753326141675656	0.0006592352870670023	0.0006810912051050878	-0.6831601285969985	0.31159201642118123	0.010907347476926765	0.003116384993407647	0.0012446905004051408	-0.31010860302643717	0.08873214743726707	0.2176850580440972	0.1178609528084848	0.1487365030607647	0.0807284934490916	0.0133231774798053	0.061655669795954
52	0.009159244520245089	0.001958183311224812	0.0013122603551906464	-0.3770896928605088	0.07409644996960209	0.008590739687954015	0.002589855347103784	0.00011713970538840633	-2.2655402270793417	0.07352253866302332	0.003853199418861727	0.0009475080538184574	0.0005964559090923711	-0.18269209434742423	0.2904747210530766	0.008527572484366117	0.002968858568631167	0.00014069743505873888	-2.227453155280192	0.05761221449500982	0.4293734997582332	0.0	0.4136273769885767	0.1550405000372402	0.0	0.1530301106951298
53	0.010410489556565856	0.0010542267905383146	0.001690152088045776	-0.13973289586305665	0.12584583542566996	0.009949265335705344	0.0024378994531198523	0.0016343394451636144	0.42980762723569227	0.131678405778323	0.005205244778282928	0.0011201159649469592	0.0016534883420846458	1.8909519756278823	0.35086047195169157	0.01087171377742637	0.003623904592475456	0.0017342967200515205	0.47118885338240213	0.11553895013192987	0.2935243869391751	0.4079839331855602	0.2575959060804199	0.0628997223274309	0.059052041512692	0.0066844925824779
54	0.006333234684817993	0.0016572950577093816	0.00048767055165187544	-1.6346517130000964	0.04145141774746388	0.007517016868896123	0.0040840485350695475	0.00036303980437088766	-1.6732392653048598	0.015413026458871264	0.0023675643681562593	0.0007694584196507843	0.0005312502989973815	0.578844240897746	0.14711402818002928	0.006155667357206274	0.0032554010062148565	0.00034272936484599164	-1.5339840200399506	0.018801169216983313	0.0182833160093903	0.0398606183653949	0.0190830858352183	0.1036789795728447	0.0	0.103791428768324
55	0.007742351739340824	0.0015054572826496049	0.0011272128082621964	-0.6635081658003812	0.06114984733853667	0.010161836657884832	0.004408839184902414	0.0007767204195783005	-1.1323613945607944	0.03383646782909648	0.0048389698370880155	0.0011290929619872036	0.0008076887812123696	-0.1114999623044373	0.20695265114428593	0.011721060272057637	0.004892736168611215	0.0007583807386807361	-1.3504408500471354	0.026960268571521735	0.1450273162398911	0.1044079538855137	0.1633444932214263	0.0844937328820422	0.0365119912333165	0.0213717225170864
56	0.009667560656146698	0.002120626208445082	0.0008988121231872303	-1.3707841896085848	0.037707722848422436	0.0071103349341982165	0.002869082517308052	0.0005800734840016833	-1.027883674043171	0.03396179745197801	0.003492796108027194	0.0011226844632944552	0.0004571987499861804	-0.4766102251059829	0.09897463678337501	0.008981475706355642	0.0033056820308114514	0.0006919660326591308	-1.1297594174687713	0.024870242634943897	0.116663458377661	0.1024015566907294	0.1050840210235835	0.1880570710158706	0.0042201106915403	0.1757220989219123
57	0.0100462249614792	0.002403697996918336	0.0011428718603364502	-0.9659816895180026	0.04095441335450288	0.008936825885978428	0.0037596302003081662	0.00104569733913319	-0.26167876938084705	0.03531251853837043	0.003944530046224961	0.0011093990755007704	0.0010220308635931331	1.1990711778628975	0.1606097171127889	0.008690292758089368	0.002650231124807396	0.0010374453959077698	-0.24393517927566458	0.037909602826561944	0.1604482839752768	0.1191763711075296	0.1593644764247906	0.0318963634396911	0.0280379078055993	0.0291925362333161
58	0.005995877833989132	0.0019986259446630444	0.00035473356004577086	-1.8040947010190278	0.04299589003122944	0.007307476110174255	0.003997251889326089	0.00021767359778386667	-1.7869319172485392	0.00791798406868726	0.004371994253950409	0.0009993129723315222	0.00019767334799391566	-1.833009383516688	0.21285628890471453	0.008681531447130098	0.005371307226281931	0.0002219228258046304	-1.958852532713073	0.005487446588078788	0.0754254228561618	0.0179218792038934	0.0744559210135961	0.0176480890514071	0.0	0.0250404795511998
59	0.011982866128070271	0.0014097489562435613	0.0023400846279183728	0.24507392252914154	0.10445371332060539	0.010844222740335087	0.002711055685083772	0.0017079685275907875	0.1220993765020963	0.10905498079610203	0.0066691969853060785	0.000759095591823456	0.002011785163575993	1.7641569700790396	0.2629903510837311	0.011494876104755192	0.004120804641327333	0.002070528979278835	0.5776675917439349	0.08239845944541499	0.1208580575049656	0.0728288255733711	0.0777535747577373	0.0252256216904232	0.0530043384325184	0.0169665751271544
60	0.011027790030877812	0.0033818556094691956	0.0013108498729827946	-0.912114524179451	0.04319041961799427	0.01048865362936823	0.005734450816056462	0.0008247212938600645	-1.1415929574929184	0.020739442080045353	0.004607165612900064	0.0013233348037053375	0.0006787857703324101	-0.09872581666740818	0.09037859830953217	0.011762976032936332	0.005244326814684115	0.0009071567387413804	-1.2035988354520728	0.017248282850820557	0.1239312617013544	0.0777356328982623	0.091098359880139	0.0400908160892937	0.0	0.0593177172093332
