populations	region	Fst
EAS_SAS	14	0.04084165262412091
EAS_SAS	15	0.10784543781241815
EAS_SAS	16	0.07131539584246901
EAS_SAS	17	0.053676110670021274
EAS_SAS	18	0.027832489509360583
EAS_SAS	19	0.03769703864267079
EAS_SAS	20	0.05734676447345529
EAS_SAS	21	0.03525706686702422
EAS_SAS	22	0.021103623142061902
EAS_SAS	23	0.05686741279386679
EAS_SAS	24	0.03737486556878662
EAS_SAS	25	0.0470457922656502
EAS_SAS	26	0.027580805900832603
EAS_SAS	27	0.20964240631839307
EAS_SAS	28	0.07068393611627949
EAS_SAS	29	0.043238595887750225
EAS_SAS	30	0.0033611119392948623
EAS_SAS	31	0.04634148711763695
EAS_SAS	32	0.015522980034236912
EAS_SAS	33	0.017817193849969083
EAS_SAS	34	0.174017235758274
EAS_SAS	35	0.04716564644186875
EAS_SAS	36	0.03438889790793543
EAS_SAS	37	0.043915036155101145
EAS_SAS	38	0.0659239172255936
EAS_SAS	39	0.06719825645951934
EAS_SAS	40	0.03576380222394788
EAS_SAS	41	0.060035592975447305
EAS_SAS	42	0.018952209518315274
EAS_SAS	43	0.0726528868956801
EAS_SAS	44	0.009831218166913803
EAS_SAS	45	0.06103124259178979
EAS_SAS	46	0.1216066986480419
EAS_SAS	47	0.09930940416785618
EAS_SAS	48	0.024870461676419504
EAS_SAS	49	0.04943887970835131
EAS_SAS	50	0.011586975217899377
EAS_SAS	51	0.061655669795954
EAS_SAS	52	0.1530301106951298
EAS_SAS	53	0.0066844925824779645
EAS_SAS	54	0.10379142876832409
EAS_SAS	55	0.02137172251708648
EAS_SAS	56	0.1757220989219123
EAS_SAS	57	0.029192536233316167
EAS_SAS	58	0.025040479551199837
EAS_SAS	59	0.016966575127154424
EAS_SAS	60	0.05931771720933325
EAS_SAS	61	0.006281417245829861
EAS_SAS	62	0.02729190361299069
EAS_SAS	63	0.08614452623260911
EAS_SAS	64	0.0674249185105484
EAS_SAS	65	0.04028329437344332
EAS_SAS	66	0.008760620884672988
EAS_SAS	67	0.008364758611018602
EAS_SAS	68	0.01816276498529349
EAS_SAS	69	0.012270214149763406
EAS_SAS	70	0.030867407647921702
EAS_SAS	71	0.010120468804884307
EAS_SAS	72	0.17297070606825657
EAS_SAS	73	0.0249620285039227
EAS_SAS	74	0.05860344287040818
EAS_SAS	75	0.07378186388661982
EAS_SAS	76	0.017067053264851827
EAS_SAS	77	0.15481228368906244
EAS_SAS	78	0.13789813580779886
EAS_SAS	79	0.25833982999988325
EAS_SAS	80	0.09179279315371365
EAS_SAS	81	0.007742090514807248
EAS_SAS	82	0.06443620024353837
EAS_SAS	83	0.043016951455177886
EAS_SAS	84	0.03596833299273765
EAS_SAS	85	0.012685862520740577
EAS_SAS	86	0.04804125846061303
EAS_SAS	87	0.02230510000733724
EAS_SAS	88	0.042645785024368554
EAS_SAS	89	0.01730637351204425
EAS_SAS	90	0.08030764252086742
EAS_SAS	91	0.0328553837314188
EAS_SAS	92	0.022069385456529395
EAS_SAS	93	0.05071176322872859
EAS_SAS	94	0.00784583170412032
EAS_SAS	95	0.06386162870417746
EAS_SAS	96	0.038877323636490185
EAS_SAS	97	0.027653019702816292
EAS_SAS	98	0.07533728193314071
EAS_SAS	99	0.017466094882607624
EAS_SAS	100	0.13959626207191442
EAS_SAS	101	0.010991570759371691
EAS_SAS	102	0.08950579116081976
EAS_SAS	103	0.021173362711537858
EAS_SAS	104	0.04826173413402604
EAS_SAS	105	0.008697410218992197
EAS_SAS	106	0.16271229889199043
EAS_SAS	107	0.042733225733372876
EAS_SAS	108	0.07065309603331428
EAS_SAS	109	0.019980456059022957
EAS_SAS	110	0.06854226122446766
EAS_SAS	111	0.09533715021999281
EAS_SAS	112	0.026242257190712895
EAS_SAS	113	0.032113423263956636
EAS_SAS	114	0.04779922496777561
EAS_SAS	115	0.10842380388434371
EAS_SAS	116	0.04739174748623994
EAS_SAS	117	0.03896264024800047
EAS_SAS	118	0.04010540333888292
EAS_SAS	119	0.08663394927631067
EAS_SAS	120	0.02257186424211693
EAS_SAS	121	0.0632299422132458
EAS_SAS	122	0.14180258307724752
EAS_SAS	123	0.0085167263090685
EAS_SAS	124	0.029386057441147452
EAS_SAS	125	0.018356745504066806
EAS_SAS	126	0.03100370562149432
EAS_SAS	127	0.03241696081358125
EAS_SAS	128	0.01924915562861544
EAS_SAS	129	0.10634378683572893
EAS_SAS	130	0.0016099138806413913
EAS_SAS	131	0.0364901815111728
EAS_SAS	132	0.046513476503017466
EAS_SAS	133	0.07370432959007311
EAS_SAS	134	0.09388176183726171
EAS_SAS	135	0.08889731696397073
EAS_SAS	136	0.01583761333111603
EAS_SAS	137	0.044974521787582954
EAS_SAS	138	0.09487809725178445
EAS_SAS	139	0.061896912411545
EAS_SAS	140	0.005186166158734881
EAS_SAS	141	0.05169134234884535
EAS_SAS	142	0.03190476152211557
EAS_SAS	143	0.034675553909174386
EAS_SAS	144	0.12165537337745251
EAS_SAS	145	0.020083857685364904
EAS_SAS	146	0.024359373659221084
